Occurred_Date_From,ReformattedTime,DateTime,Occurred_Time_From,Description,district,Weekday,Month,Year,100 Block,100 Block CLEANED,AddressConsolidated,Lat,Long,,
8-23-11,12:30 AM,8-23-11 12:30 AM,30,THEFT BICYCLE UNDER $5000,4,3,August,2011,3200 TUPPER ST    ,3200 TUPPER ST,3200 TUPPER ST,49.2568769,-123.1159837,,
8-23-11,7:00 AM,8-23-11 7:00 AM,700,THEFT BICYCLE UNDER $5000,1,3,August,2011,1600 PENDRELL ST    ,1600 PENDRELL ST,1600 PENDRELL ST,49.2868742,-123.1391503,,
8-23-11,7:25 AM,8-23-11 7:25 AM,725,THEFT BICYCLE UNDER $5000,3,3,August,2011,100 E BROADWAY AVE   ,100 E BROADWAY AVE,100 E BROADWAY,49.2629581,-123.1030492,,
8-23-11,8:00 AM,8-23-11 8:00 AM,800,THEFT BICYCLE UNDER $5000,1,3,August,2011,1000 CANADA PL    ,1000 CANADA PL,1000 CANADA PL,49.288461,-123.1167481,,
8-23-11,12:00 PM,8-23-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,3,August,2011,0 WALTER HARDWICK AVE   ,0 WALTER HARDWICK AVE,0 WALTER HARDWICK AVE,49.2709005,-123.1045859,,
8-23-11,4:30 PM,8-23-11 4:30 PM,1630,THEFT BICYCLE UNDER $5000,1,3,August,2011,1000 CANADA PL    ,1000 CANADA PL,1000 CANADA PL,49.288461,-123.1167481,,
8-23-11,5:00 PM,8-23-11 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,3,August,2011,1200 JOHNSTON ST    ,1200 JOHNSTON ST,1200 JOHNSTON ST,49.2695403,-123.1319831,,
8-23-11,6:15 PM,8-23-11 6:15 PM,1815,THEFT BICYCLE UNDER $5000,4,3,August,2011,2500 WATERLOO ST    ,2500 WATERLOO ST,2500 WATERLOO ST,49.264271,-123.1798264,,
8-23-11,10:00 PM,8-23-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,3,August,2011,1200 JOHNSTON ST    ,1200 JOHNSTON ST,1200 JOHNSTON ST,49.2695403,-123.1319831,,
8-23-11,10:03 PM,8-23-11 10:03 PM,2203,THEFT BICYCLE UNDER $5000,2,3,August,2011,1400 COMMERCIAL DR    ,1400 COMMERCIAL DR,1400 COMMERCIAL DR,49.2721073,-123.0695388,,
8-24-11,1:00 AM,8-24-11 1:00 AM,100,THEFT BICYCLE UNDER $5000,99,4,August,2011,1 NK_LOC,1 NK_LOC,1 NK_LOC,, ,,
8-24-11,6:15 AM,8-24-11 6:15 AM,615,THEFT BICYCLE UNDER $5000,2,4,August,2011,1400 KITCHENER ST    ,1400 KITCHENER ST,1400 KITCHENER ST,49.2721712,-123.0733303,,
8-24-11,8:00 AM,8-24-11 8:00 AM,800,THEFT BICYCLE UNDER $5000,1,4,August,2011,GRANVILLE ST / ROBSON ST,GRANVILLE ST / ROBSON ST,GRANVILLE ST & ROBSON ST,49.2813685,-123.1198297,,
8-24-11,12:00 PM,8-24-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,4,August,2011,1900 BARCLAY ST    ,1900 BARCLAY ST,1900 BARCLAY ST,49.2911317,-123.1392138,,
8-24-11,5:30 PM,8-24-11 5:30 PM,1730,THEFT BICYCLE UNDER $5000,3,4,August,2011,2200 KINGSWAY AVE    ,2200 KINGSWAY,2200 KINGSWAY AVE,49.263303,-122.7771798,,
8-24-11,6:00 PM,8-24-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,2,4,August,2011,900 MAIN ST    ,900 MAIN ST,900 MAIN ST,49.2750524,-123.0998257,,
8-24-11,9:30 PM,8-24-11 9:30 PM,2130,THEFT BICYCLE UNDER $5000,3,4,August,2011,200 E 16TH AVE   ,200 E 16TH AVE,200 E 16TH AVE,49.2565687,-123.101206,,
8-24-11,9:30 PM,8-24-11 9:30 PM,2130,THEFT BICYCLE UNDER $5000,3,4,August,2011,1700 SE MARINE DR   ,1700 SE MARINE DR,1700 SE MARINE DR,49.3241329,-123.1176845,,
8-24-11,9:35 PM,8-24-11 9:35 PM,2135,THEFT BICYCLE UNDER $5000,1,4,August,2011,DAVIE ST / JERVIS ST,DAVIE ST / JERVIS ST,DAVIE ST & JERVIS ST,49.2828203,-123.1349173,,
8-25-11,3:30 PM,8-25-11 3:30 PM,1530,THEFT BICYCLE UNDER $5000,1,5,August,2011,900 HOMER ST    ,900 HOMER ST,900 HOMER ST,49.2784696,-123.1184212,,
8-25-11,6:30 PM,8-25-11 6:30 PM,1830,THEFT BICYCLE UNDER $5000,4,5,August,2011,1700 W 11TH AVE   ,1700 W 11TH AVE,1700 W 11TH AVE,49.2617902,-123.1435828,,
8-25-11,8:30 PM,8-25-11 8:30 PM,2030,THEFT BICYCLE UNDER $5000,1,5,August,2011,1600 BLOCK ROBSON ST   ,1600 ROBSON ST,1600 ROBSON ST,49.2894987,-123.1323942,,
8-26-11,12:01 AM,8-26-11 12:01 AM,1,THEFT BICYCLE UNDER $5000,4,6,August,2011,3600 W 8TH AVE   ,3600 W 8TH AVE,3600 W 8TH AVE,49.2652012,-123.1836263,,
8-26-11,3:43 AM,8-26-11 3:43 AM,343,THEFT BICYCLE UNDER $5000,1,6,August,2011,1900 PENDRELL ST    ,1900 PENDRELL ST,1900 PENDRELL ST,49.2890231,-123.1423147,,
8-26-11,6:30 AM,8-26-11 6:30 AM,630,THEFT BICYCLE UNDER $5000,4,6,August,2011,800 W 10TH AVE   ,800 W 10TH AVE,800 W 10TH AVE,49.2623772,-123.1219857,,
8-26-11,8:31 AM,8-26-11 8:31 AM,831,THEFT BICYCLE UNDER $5000,1,6,August,2011,500 HOMER ST    ,500 HOMER ST,500 HOMER ST,49.2827388,-123.111928,,
8-26-11,6:00 PM,8-26-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,6,August,2011,900 W 7TH AVE   ,900 W 7TH AVE,900 W 7TH AVE,49.2651242,-123.1243445,,
8-26-11,7:35 PM,8-26-11 7:35 PM,1935,THEFT BICYCLE UNDER $5000,1,6,August,2011,2000 PENDRELL ST    ,2000 PENDRELL ST,2000 PENDRELL ST,49.2898786,-123.1437086,,
8-27-11,10:45 AM,8-27-11 10:45 AM,1045,THEFT BICYCLE UNDER $5000,2,7,August,2011,400 E HASTINGS ST   ,400 E HASTINGS ST,400 E HASTINGS ST,49.2812478,-123.0954895,,
8-27-11,1:45 PM,8-27-11 1:45 PM,1345,THEFT BICYCLE UNDER $5000,1,7,August,2011,300 W GEORGIA ST   ,300 W GEORGIA ST,300 W GEORGIA ST,49.2799928,-123.1145652,,
8-27-11,8:30 PM,8-27-11 8:30 PM,2030,THEFT BICYCLE UNDER $5000,3,7,August,2011,COMMERCIAL DR / E 11TH AVE,COMMERCIAL DR / E 11TH AVE,COMMERCIAL DR & E 11TH AVE,49.2604687,-123.0697954,,
8-27-11,10:05 PM,8-27-11 10:05 PM,2205,THEFT BICYCLE UNDER $5000,4,7,August,2011,600 W BROADWAY AVE   ,600 W BROADWAY AVE,600 W BROADWAY,49.2632512,-123.1176145,,
8-28-11,1:00 AM,8-28-11 1:00 AM,100,THEFT BICYCLE UNDER $5000,4,1,August,2011,3900 ARBUTUS ST    ,3900 ARBUTUS ST,3900 ARBUTUS ST,49.2474623,-123.1532246,,
8-28-11,8:20 AM,8-28-11 8:20 AM,820,THEFT BICYCLE UNDER $5000,4,1,August,2011,3800 POINT GREY RD   ,3800 POINT GREY RD,3800 POINT GREY RD,49.2722886,-123.1873704,,
8-28-11,11:06 AM,8-28-11 11:06 AM,1106,THEFT BICYCLE UNDER $5000,4,1,August,2011,1700 W 10TH AVE   ,1700 W 10TH AVE,1700 W 10TH AVE,49.2626999,-123.1432149,,
8-28-11,12:00 PM,8-28-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,1,August,2011,HORNBY ST / W GEORGIA ST,HORNBY ST / W GEORGIA ST,HORNBY ST & W GEORGIA ST,49.28377,-123.1200913,,
8-28-11,4:30 PM,8-28-11 4:30 PM,1630,THEFT BICYCLE UNDER $5000,3,1,August,2011,400 E 8TH AVE   ,400 E 8TH AVE,400 E 8TH AVE,49.2635219,-123.0959278,,
8-28-11,7:00 PM,8-28-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,99,1,August,2011,1 NK_LOC,1 NK_LOC,1 NK_LOC,, ,,
8-28-11,7:00 PM,8-28-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,1,August,2011,ROBSON ST / GRANVILLE ST,ROBSON ST / GRANVILLE ST,ROBSON ST & GRANVILLE ST,49.2813685,-123.1198287,,
8-28-11,8:00 PM,8-28-11 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,1,August,2011,DUNSMUIR ST / BURRARD ST,DUNSMUIR ST / BURRARD ST,DUNSMUIR ST & BURRARD ST,49.2855457,-123.1193944,,
8-28-11,9:00 PM,8-28-11 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,1,August,2011,800 HOMER ST    ,800 HOMER ST,800 HOMER ST,49.2794118,-123.1169723,,
8-28-11,10:00 PM,8-28-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,1,1,August,2011,1000 CAMBIE ST    ,1000 CAMBIE ST,1000 CAMBIE ST,49.2752893,-123.1187856,,
8-28-11,10:00 PM,8-28-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,2,1,August,2011,COMMERCIAL DR / GRANT ST,COMMERCIAL DR / GRANT ST,COMMERCIAL DR & GRANT ST,49.2712863,-123.0695676,,
8-29-11,1:18 AM,8-29-11 1:18 AM,118,THEFT BICYCLE UNDER $5000,2,2,August,2011,W PENDER ST / ABBOTT ST,W PENDER ST / ABBOTT ST,ABBOTT ST & W PENDER ST,49.2810977,-123.1075616,,
8-29-11,12:00 PM,8-29-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,2,August,2011,0 W 17TH AVE   ,0 W 17TH AVE,0 W 17TH AVE,49.255682,-123.1050842,,
8-29-11,5:30 PM,8-29-11 5:30 PM,1730,THEFT BICYCLE UNDER $5000,1,2,August,2011,1000 SMITHE ST    ,1000 SMITHE ST,1000 SMITHE ST,49.2819576,-123.1239948,,
8-29-11,7:45 PM,8-29-11 7:45 PM,1945,THEFT BICYCLE UNDER $5000,3,2,August,2011,5100 DUMFRIES ST    ,5100 DUMFRIES ST,5100 DUMFRIES ST,49.2402486,-123.073618,,
8-30-11,1:42 AM,8-30-11 1:42 AM,142,THEFT BICYCLE UNDER $5000,1,3,August,2011,1500 BLOCK NELSON ST   ,1500 NELSON ST,1500 NELSON ST,49.2866238,-123.1343712,,
8-30-11,6:30 AM,8-30-11 6:30 AM,630,THEFT BICYCLE UNDER $5000,3,3,August,2011,3600 FOSTER AVE    ,3600 FOSTER AVE,3600 FOSTER AVE,49.2341182,-123.0258218,,
8-30-11,7:20 AM,8-30-11 7:20 AM,720,THEFT BICYCLE UNDER $5000,4,3,August,2011,2200 YORK AVE    ,2200 YORK AVE,2200 YORK AVE,49.2715712,-123.1552345,,
8-30-11,9:30 AM,8-30-11 9:30 AM,930,THEFT BICYCLE UNDER $5000,1,3,August,2011,100 REGIMENT SQ    ,100 REGIMENT SQ,100 REGIMENT SQ,49.2785605,-123.1100619,,
8-30-11,9:00 PM,8-30-11 9:00 PM,2100,THEFT BICYCLE UNDER $5000,4,3,August,2011,2300 CAMBIE ST    ,2300 CAMBIE ST,2300 CAMBIE ST,49.2648783,-123.1146773,,
8-31-11,9:00 AM,8-31-11 9:00 AM,900,THEFT BICYCLE UNDER $5000,1,4,August,2011,900 HELMCKEN ST    ,900 HELMCKEN ST,900 HELMCKEN ST,49.2794996,-123.1266397,,
8-31-11,3:00 PM,8-31-11 3:00 PM,1500,THEFT BICYCLE UNDER $5000,2,4,August,2011,1500 POWELL ST    ,1500 POWELL ST,1500 POWELL ST,49.2832032,-123.0739656,,
8-31-11,4:00 PM,8-31-11 4:00 PM,1600,THEFT BICYCLE UNDER $5000,1,4,August,2011,2000 HARO ST    ,2000 HARO ST,2000 HARO ST,49.292635,-123.1393917,,
8-31-11,7:00 PM,8-31-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,4,August,2011,7400 STANLEY PARK DR   ,7400 STANLEY PARK DR,7400 STANLEY PARK DR,49.2999701,-123.1579124,,
8-31-11,8:00 PM,8-31-11 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,4,August,2011,1100 COMOX ST    ,1100 COMOX ST,1100 COMOX ST,49.2817994,-123.1291078,,
8-31-11,9:30 PM,8-31-11 9:30 PM,2130,THEFT BICYCLE UNDER $5000,4,4,August,2011,1100 W 11TH AVE   ,1100 W 11TH AVE,1100 W 11TH AVE,49.2615557,-123.1289203,,
9-1-11,12:00 AM,9-1-11 12:00 AM,0,THEFT BICYCLE UNDER $5000,1,5,September,2011,1300 ALBERNI ST    ,1300 ALBERNI ST,1300 ALBERNI ST,49.2877738,-123.1275626,,
9-1-11,12:00 AM,9-1-11 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,5,September,2011,1800 W 7TH AVE   ,1800 W 7TH AVE,1800 W 7TH AVE,49.2654677,-123.1466741,,
9-1-11,8:00 AM,9-1-11 8:00 AM,800,THEFT BICYCLE UNDER $5000,2,5,September,2011,1500 WOODLAND DR    ,1500 WOODLAND DR,1500 WOODLAND DR,49.2715274,-123.073455,,
9-1-11,8:00 AM,9-1-11 8:00 AM,800,THEFT BICYCLE UNDER $5000,3,5,September,2011,2300 E 28TH AVE   ,2300 E 28TH AVE,2300 E 28TH AVE,49.2457881,-123.0583651,,
9-1-11,8:30 AM,9-1-11 8:30 AM,830,THEFT BICYCLE UNDER $5000,4,5,September,2011,4300 W 2ND AVE   ,4300 W 2ND AVE,4300 W 2ND AVE,49.2712472,-123.2029103,,
9-1-11,2:45 PM,9-1-11 2:45 PM,1445,THEFT BICYCLE UNDER $5000,4,5,September,2011,200 W 11TH AVE   ,200 W 11TH AVE,200 W 11TH AVE,49.2612453,-123.109605,,
9-1-11,3:00 PM,9-1-11 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,5,September,2011,W BROADWAY AVE / ARBUTUS ST,W BROADWAY AVE / ARBUTUS ST,W BROADWAY & ARBUTUS ST,49.263783,-123.1529274,,
9-1-11,5:00 PM,9-1-11 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,5,September,2011,1300 W 6TH AVE   ,1300 W 6TH AVE,1300 W 6TH AVE,49.2660662,-123.1336379,,
9-1-11,7:00 PM,9-1-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,5,September,2011,800 W 12TH AVE   ,800 W 12TH AVE,800 W 12TH AVE,49.260502,-123.1218318,,
9-1-11,10:30 PM,9-1-11 10:30 PM,2230,THEFT BICYCLE UNDER $5000,3,5,September,2011,2400 MAIN ST    ,2400 MAIN ST,2400 MAIN ST,49.2637012,-123.1008467,,
9-2-11,10:00 AM,9-2-11 10:00 AM,1000,THEFT BICYCLE UNDER $5000,4,6,September,2011,3600 CAMBIE ST    ,3600 CAMBIE ST,3600 CAMBIE ST,49.2530224,-123.1151443,,
9-2-11,11:00 AM,9-2-11 11:00 AM,1100,THEFT BICYCLE UNDER $5000,4,6,September,2011,3600 W 7TH AVE   ,3600 W 7TH AVE,3600 W 7TH AVE,49.2660404,-123.1838605,,
9-2-11,2:00 PM,9-2-11 2:00 PM,1400,THEFT BICYCLE UNDER $5000,4,6,September,2011,1500 MARINER WALK    ,1500 MARINER WALK,1500 MARINER WALK,49.2697258,-123.1391236,,
9-2-11,7:00 PM,9-2-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,6,September,2011,500 PACIFIC ST    ,500 PACIFIC ST,500 PACIFIC ST,49.2734528,-123.1271099,,
9-2-11,10:00 PM,9-2-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,1,6,September,2011,1600 BARCLAY ST    ,1600 BARCLAY ST,1600 BARCLAY ST,49.288757,-123.1355551,,
9-2-11,11:30 PM,9-2-11 11:30 PM,2330,THEFT BICYCLE UNDER $5000,2,6,September,2011,1500 WOODLAND DR    ,1500 WOODLAND DR,1500 WOODLAND DR,49.2715274,-123.073455,,
9-2-11,11:45 PM,9-2-11 11:45 PM,2345,THEFT BICYCLE UNDER $5000,2,6,September,2011,100 W CORDOVA ST   ,100 W CORDOVA ST,100 W CORDOVA ST,49.2829625,-123.1068814,,
9-3-11,1:00 PM,9-3-11 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,7,September,2011,1300 DISCOVERY ST    ,1300 DISCOVERY ST,1300 DISCOVERY ST,49.2756309,-123.2016492,,
9-3-11,4:00 PM,9-3-11 4:00 PM,1600,THEFT BICYCLE UNDER $5000,4,7,September,2011,1300 CARTWRIGHT ST    ,1300 CARTWRIGHT ST,1300 CARTWRIGHT ST,49.2697945,-123.1338688,,
9-3-11,4:00 PM,9-3-11 4:00 PM,1600,THEFT BICYCLE UNDER $5000,3,7,September,2011,4000 KNIGHT ST    ,4000 KNIGHT ST,4000 KNIGHT ST,49.2489664,-123.0760054,,
9-3-11,7:30 PM,9-3-11 7:30 PM,1930,THEFT BICYCLE UNDER $5000,4,7,September,2011,CAMBIE ST / W 8TH AVE,CAMBIE ST / W 8TH AVE,CAMBIE ST & W 8TH AVE,49.2641129,-123.1149375,,
9-3-11,8:30 PM,9-3-11 8:30 PM,2030,THEFT BICYCLE UNDER $5000,4,7,September,2011,ATHLETES WAY / ONTARIO ST,ATHLETES WAY / ONTARIO ST,ATHLETES WAY & ONTARIO ST,49.2715196,-123.104587,,
9-3-11,9:00 PM,9-3-11 9:00 PM,2100,THEFT BICYCLE UNDER $5000,4,7,September,2011,3700 W 4TH AVE   ,3700 W 4TH AVE,3700 W 4TH AVE,49.2686108,-123.1855956,,
9-3-11,10:23 PM,9-3-11 10:23 PM,2223,THEFT BICYCLE UNDER $5000,1,7,September,2011,800 BLOCK HAMILTON ST   ,800 HAMILTON ST,800 HAMILTON ST,49.2787775,-123.1159931,,
9-4-11,1:00 AM,9-4-11 1:00 AM,100,THEFT BICYCLE UNDER $5000,1,1,September,2011,400 ROBSON ST    ,400 ROBSON ST,400 ROBSON ST,49.2797047,-123.1171567,,
9-4-11,2:00 AM,9-4-11 2:00 AM,200,THEFT BICYCLE UNDER $5000,3,1,September,2011,800 E 22ND AVE   ,800 E 22ND AVE,800 E 22ND AVE,49.2504285,-123.0759594,,
9-4-11,11:04 AM,9-4-11 11:04 AM,1104,THEFT BICYCLE UNDER $5000,4,1,September,2011,2100 W 1ST AVE   ,2100 W 1ST AVE,2100 W 1ST AVE,49.2707618,-123.1525541,,
9-4-11,12:00 PM,9-4-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,1,September,2011,2300 CORNWALL AVE    ,2300 CORNWALL AVE,2300 CORNWALL AVE,49.2725899,-123.1574655,,
9-4-11,9:51 PM,9-4-11 9:51 PM,2151,THEFT BICYCLE UNDER $5000,2,1,September,2011,500 BLOCK TAYLOR ST   ,500 TAYLOR ST,500 TAYLOR ST,49.2806949,-123.1055608,,
9-4-11,10:00 PM,9-4-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,1,September,2011,900 W 7TH AVE   ,900 W 7TH AVE,900 W 7TH AVE,49.2651242,-123.1243445,,
9-4-11,11:00 PM,9-4-11 11:00 PM,2300,THEFT BICYCLE UNDER $5000,1,1,September,2011,DAVIE ST / DENMAN ST,DAVIE ST / DENMAN ST,DAVIE ST & DENMAN ST,49.2872684,-123.141794,,
9-5-11,10:03 AM,9-5-11 10:03 AM,1003,THEFT BICYCLE UNDER $5000,2,2,September,2011,1500 CHARLES ST    ,1500 CHARLES ST,1500 CHARLES ST,49.2730629,-123.0732563,,
9-5-11,1:00 PM,9-5-11 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,2,September,2011,3500 W KING EDWARD AVE  ,3500 W KING EDWARD AVE,3500 W KING EDWARD AVE,49.2499281,-123.1819306,,
9-5-11,2:00 PM,9-5-11 2:00 PM,1400,THEFT BICYCLE UNDER $5000,2,2,September,2011,100 W CORDOVA ST   ,100 W CORDOVA ST,100 W CORDOVA ST,49.2829625,-123.1068814,,
9-5-11,6:00 PM,9-5-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,2,September,2011,1200 NICOLA ST    ,1200 NICOLA ST,1200 NICOLA ST,49.2844473,-123.13743,,
9-5-11,6:55 PM,9-5-11 6:55 PM,1855,THEFT BICYCLE UNDER $5000,1,2,September,2011,1600 BAYSHORE DR    ,1600 BAYSHORE DR,1600 BAYSHORE DR,49.2922708,-123.1318876,,
9-6-11,1:41 AM,9-6-11 1:41 AM,141,THEFT BICYCLE UNDER $5000,2,3,September,2011,100 BLOCK KEEFER ST   ,100 KEEFER ST,100 KEEFER ST,49.2792552,-123.1044556,,
9-6-11,9:03 AM,9-6-11 9:03 AM,903,THEFT BICYCLE UNDER $5000,1,3,September,2011,500 PACIFIC ST    ,500 PACIFIC ST,500 PACIFIC ST,49.2734528,-123.1271099,,
9-6-11,1:30 PM,9-6-11 1:30 PM,1330,THEFT BICYCLE UNDER $5000,4,3,September,2011,3400 W 3RD AVE   ,3400 W 3RD AVE,3400 W 3RD AVE,49.269415,-123.1797744,,
9-6-11,1:45 PM,9-6-11 1:45 PM,1345,THEFT BICYCLE UNDER $5000,1,3,September,2011,RICHARDS ST / W PENDER ST,RICHARDS ST / W PENDER ST,RICHARDS ST & W PENDER ST,49.2833955,-123.1128833,,
9-6-11,3:00 PM,9-6-11 3:00 PM,1500,THEFT BICYCLE UNDER $5000,1,3,September,2011,900 JERVIS ST    ,900 JERVIS ST,900 JERVIS ST,49.2862576,-123.1296718,,
9-6-11,6:40 PM,9-6-11 6:40 PM,1840,THEFT BICYCLE UNDER $5000,2,3,September,2011,100 E HASTINGS ST   ,100 E HASTINGS ST,100 E HASTINGS ST,49.2812374,-123.1020531,,
9-7-11,8:34 AM,9-7-11 8:34 AM,834,THEFT BICYCLE UNDER $5000,4,4,September,2011,3700 W 4TH AVE   ,3700 W 4TH AVE,3700 W 4TH AVE,49.2686108,-123.1855956,,
9-7-11,8:55 AM,9-7-11 8:55 AM,855,THEFT BICYCLE UNDER $5000,2,4,September,2011,500 PRIOR ST    ,500 PRIOR ST,500 PRIOR ST,49.2766451,-123.0937239,,
9-7-11,10:30 AM,9-7-11 10:30 AM,1030,THEFT BICYCLE UNDER $5000,4,4,September,2011,3400 W BROADWAY AVE   ,3400 W BROADWAY AVE,3400 W BROADWAY,49.2642623,-123.1797447,,
9-7-11,10:41 AM,9-7-11 10:41 AM,1041,THEFT BICYCLE UNDER $5000,3,4,September,2011,300 E 6TH AVE   ,300 E 6TH AVE,300 E 6TH AVE,49.2654597,-123.0987716,,
9-7-11,12:00 PM,9-7-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,4,September,2011,700 E HASTINGS ST   ,700 E HASTINGS ST,700 E HASTINGS ST,49.2811457,-123.0894699,,
9-7-11,12:37 PM,9-7-11 12:37 PM,1237,THEFT BICYCLE UNDER $5000,4,4,September,2011,2100 W 10TH AVE   ,2100 W 10TH AVE,2100 W 10TH AVE,49.2628575,-123.1529538,,
9-7-11,1:20 PM,9-7-11 1:20 PM,1320,THEFT BICYCLE UNDER $5000,2,4,September,2011,GORE AVE / POWELL ST,GORE AVE / POWELL ST,GORE AVE & POWELL ST,49.2831628,-123.0977404,,
9-7-11,4:00 PM,9-7-11 4:00 PM,1600,THEFT BICYCLE OVER $5000,4,4,September,2011,MACDONALD ST / W 4TH AVE,MACDONALD ST / W 4TH AVE,MACDONALD ST & W 4TH AVE,49.268371,-123.1683159,,
9-7-11,6:00 PM,9-7-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,2,4,September,2011,400 KEEFER ST    ,400 KEEFER ST,400 KEEFER ST,49.2794397,-123.0953372,,
9-7-11,7:00 PM,9-7-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,4,September,2011,600 CITADEL PRDE    ,600 CITADEL PRDE,600 CITADEL PRDE,49.2793856,-123.1101803,,
9-7-11,9:00 PM,9-7-11 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,4,September,2011,900 NELSON ST    ,900 NELSON ST,900 NELSON ST,49.2801701,-123.1252409,,
9-8-11,8:00 AM,9-8-11 8:00 AM,800,THEFT BICYCLE UNDER $5000,4,5,September,2011,1400 W 7TH AVE   ,1400 W 7TH AVE,1400 W 7TH AVE,49.2652974,-123.1358488,,
9-8-11,9:00 AM,9-8-11 9:00 AM,900,THEFT BICYCLE UNDER $5000,4,5,September,2011,600 W 12TH AVE   ,600 W 12TH AVE,600 W 12TH AVE,49.2604287,-123.1175015,,
9-8-11,12:00 PM,9-8-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,5,September,2011,300 E 7TH AVE   ,300 E 7TH AVE,300 E 7TH AVE,49.2645594,-123.0988001,,
9-8-11,12:55 PM,9-8-11 12:55 PM,1255,THEFT BICYCLE UNDER $5000,3,5,September,2011,1100 E 29TH AVE   ,1100 E 29TH AVE,1100 E 29TH AVE,49.2445496,-123.0762723,,
9-8-11,5:13 PM,9-8-11 5:13 PM,1713,THEFT BICYCLE UNDER $5000,4,5,September,2011,4200 JOHN ST    ,4200 JOHN ST,4200 JOHN ST,49.2476985,-123.0972277,,
9-8-11,6:30 PM,9-8-11 6:30 PM,1830,THEFT BICYCLE UNDER $5000,1,5,September,2011,1000 CHILCO ST    ,1000 CHILCO ST,1000 CHILCO ST,49.2912725,-123.1415762,,
9-8-11,7:00 PM,9-8-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,5,September,2011,1500 JOHNSTON ST    ,1500 JOHNSTON ST,1500 and 1600 JOHNSTON ST,49.2719744,-123.135084,,
9-8-11,7:00 PM,9-8-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,5,September,2011,E 17TH AVE / MAIN ST,E 17TH AVE / MAIN ST,E 17TH AVE & MAIN ST,49.2556851,-123.101277,,
9-8-11,8:30 PM,9-8-11 8:30 PM,2030,THEFT BICYCLE UNDER $5000,4,5,September,2011,3000 W 4TH AVE   ,3000 W 4TH AVE,3000 W 4TH AVE,49.2684141,-123.1720912,,
9-8-11,10:00 PM,9-8-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,3,5,September,2011,2300 ST CATHERINES ST   ,2300 ST CATHERINES ST,2300 ST CATHERINES ST,49.2642582,-123.0851873,,
9-8-11,11:00 PM,9-8-11 11:00 PM,2300,THEFT BICYCLE UNDER $5000,3,5,September,2011,5400 LANARK ST    ,5400 LANARK ST,5400 LANARK ST,49.2359265,-123.0755122,,
9-9-11,5:30 PM,9-9-11 5:30 PM,1730,THEFT BICYCLE UNDER $5000,4,6,September,2011,5000 WILLOW ST    ,5000 WILLOW ST,5000 WILLOW ST,49.240331,-123.1236131,,
9-9-11,10:00 PM,9-9-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,6,September,2011,2700 CRANBERRY DR    ,2700 CRANBERRY DR,2700 CRANBERRY DR,49.26206,-123.15359,,
9-9-11,10:23 PM,9-9-11 10:23 PM,2223,THEFT BICYCLE UNDER $5000,4,6,September,2011,MACDONALD ST / W BROADWAY AVE,MACDONALD ST / W BROADWAY AVE,MACDONALD ST & W BROADWAY,49.2640813,-123.1682186,,
9-9-11,11:45 PM,9-9-11 11:45 PM,2345,THEFT BICYCLE UNDER $5000,1,6,September,2011,500 DRAKE ST    ,500 DRAKE ST,500 DRAKE ST,49.2748428,-123.1258585,,
9-10-11,12:01 AM,9-10-11 12:01 AM,1,THEFT BICYCLE UNDER $5000,4,7,September,2011,300 W 10TH AVE   ,300 W 10TH AVE,300 W 10TH AVE,49.2621845,-123.1110747,,
