DateTime,Occurred_Time_From,Description,district,100 Block,Lat,Long
12-25-11 5:41 PM,1741,THEFT BICYCLE UNDER $5000,4,200 W 17TH AVE,49.2557624,-123.1096305
12-28-11 9:19 AM,919,THEFT BICYCLE UNDER $5000,2,2700 E BROADWAY AVE,49.2616459,-123.0490961
12-28-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,1600 NAPIER ST,49.2748411,-123.0694267
12-28-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,900 BEATTY ST,49.2764821,-123.1156081
12-30-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,3500 VANNESS AVE,49.2378053,-123.0310314
12-30-11 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,4300 W 16TH AVE,49.258114,-123.2030522
2001-01-12 12:00,1200,THEFT BICYCLE UNDER $5000,4,2200 W BROADWAY AVE,49.2638571,-123.1554613
2001-01-12 12:00,1200,THEFT BICYCLE UNDER $5000,4,2300 W 5TH AVE,49.2673344,-123.1577506
2001-01-12 16:59,1659,THEFT BICYCLE UNDER $5000,2,700 JACKSON AVE,49.278475,-123.0935271
2001-01-12 17:00,1700,THEFT BICYCLE UNDER $5000,4,1100 W 13TH AVE,49.2596424,-123.1292488
2001-02-12 0:01,1,THEFT BICYCLE UNDER $5000,3,3500 MOSCROP ST,49.2439631,-123.0285777
2001-02-12 14:00,1400,THEFT BICYCLE UNDER $5000,4,3400 CYPRESS ST,49.2553545,-123.1483997
2001-02-12 19:00,1900,THEFT BICYCLE UNDER $5000,3,700 GREAT NORTHERN WAY,49.265709,-123.0840968
2001-03-12 7:15,715,THEFT BICYCLE UNDER $5000,2,1600 GRAVELEY ST,49.2705241,-123.0715182
2001-03-12 20:11,2011,THEFT BICYCLE UNDER $5000,4,3400 CYPRESS ST,49.2553545,-123.1483997
2001-04-12 0:00,0,THEFT BICYCLE UNDER $5000,3,2300 CAROLINA ST,49.2633423,-123.09102
2001-04-12 12:00,1200,THEFT BICYCLE UNDER $5000,4,200 W 18TH AVE,49.2547601,-123.1096807
2001-04-12 13:00,1300,THEFT BICYCLE UNDER $5000,2,0 BLOOD ALLEY SQ,49.2830378,-123.1048243
2001-05-12 12:00,1200,THEFT BICYCLE UNDER $5000,4,3100 W 4TH AVE,49.2684324,-123.1739047
2001-05-12 15:00,1500,THEFT BICYCLE UNDER $5000,1,1200 CARDERO ST,49.2852079,-123.1386622
2001-05-12 17:08,1708,THEFT BICYCLE UNDER $5000,1,900 EXPO BLVD,49.2764234,-123.1139765
2001-06-12 0:00,0,THEFT BICYCLE UNDER $5000,4,1000 W 11TH AVE,49.261517,-123.1267733
2001-06-12 13:00,1300,THEFT BICYCLE UNDER $5000,4,4400 W 7TH AVE,49.2663729,-123.2061435
2001-06-12 18:00,1800,THEFT BICYCLE UNDER $5000,4,0 W 20TH AVE,49.2527539,-123.104932
2001-06-12 19:30,1930,THEFT BICYCLE UNDER $5000,3,2400 FRASER ST,49.2633828,-123.0891067
2001-07-12 9:00,900,THEFT BICYCLE UNDER $5000,4,1800 GREER AVE,49.2735164,-123.1463751
2001-08-12 14:30,1430,THEFT BICYCLE UNDER $5000,1,ROBSON ST / BURRARD ST,49.2832949,-123.1228006
2001-08-12 16:32,1632,THEFT BICYCLE UNDER $5000,3,3800 ST CATHERINES ST,49.2500039,-123.0857676
2001-08-12 18:00,1800,THEFT BICYCLE UNDER $5000,2,100 W CORDOVA ST,49.2829625,-123.1068814
2001-09-12 14:13,1413,THEFT BICYCLE UNDER $5000,2,800 UNION ST,49.2774382,-123.0871951
2001-09-12 15:00,1500,THEFT BICYCLE UNDER $5000,2,600 ALEXANDER ST,49.2839316,-123.0912764
2001-09-12 16:24,1624,THEFT BICYCLE UNDER $5000,4,500 W 14TH AVE,49.2587284,-123.1151159
2001-09-12 17:30,1730,THEFT BICYCLE UNDER $5000,1,400 W GEORGIA ST,49.2809201,-123.1157113
2001-09-12 23:00,2300,THEFT BICYCLE UNDER $5000,4,700 W 7TH AVE,49.2650395,-123.1199121
2001-10-12 1:55,155,THEFT BICYCLE UNDER $5000,4,0 W 23RD AVE,49.2499175,-123.10509
2001-10-12 9:40,940,THEFT BICYCLE UNDER $5000,2,300 W CORDOVA ST,49.2835562,-123.1091948
2001-10-12 19:00,1900,THEFT BICYCLE UNDER $5000,1,BURRARD ST / SMITHE ST,49.2822373,-123.1244002
2001-10-12 21:03,2103,THEFT BICYCLE UNDER $5000,4,4400 W 8TH AVE,49.2655069,-123.2058445
2001-11-12 1:00,100,THEFT BICYCLE UNDER $5000,1,1000 DAVIE ST,49.2791435,-123.1292989
2001-11-12 12:00,1200,THEFT BICYCLE UNDER $5000,4,1500 W 13TH AVE,49.2598269,-123.1388249
2001-12-12 9:00,900,THEFT BICYCLE UNDER $5000,4,500 W 10TH AVE,49.2622676,-123.1151041
2001-12-12 17:59,1759,THEFT BICYCLE UNDER $5000,1,700 BEATTY ST,49.2786511,-123.1123569
2001-12-12 19:15,1915,THEFT BICYCLE UNDER $5000,3,1400 E 14TH AVE,49.2578027,-123.0777889
2001-12-12 22:30,2230,THEFT BICYCLE UNDER $5000,4,1800 W 14TH AVE,49.2590296,-123.1460656
1-13-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,2,2600 KITCHENER ST,49.2722808,-123.0519227
1-13-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,900 W 8TH AVE,49.2642054,-123.1244819
1-13-12 12:55 PM,1255,THEFT BICYCLE UNDER $5000,1,1000 W GEORGIA ST,49.2844808,-123.1212127
1-13-12 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,1700 W 12TH AVE,49.2608538,-123.1436214
1-14-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,1700 W 11TH AVE,49.2617902,-123.1435828
1-14-12 12:50 PM,1250,THEFT BICYCLE UNDER $5000,1,ROBSON ST / HOMER ST,49.2794727,-123.1169038
1-15-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,3,1300 E 7TH AVE,49.2642142,-123.0776134
1-15-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,3100 W 4TH AVE,49.2684324,-123.1739047
1-15-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,3100 W 4TH AVE,49.2684324,-123.1739047
1-15-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,200 E 19TH AVE,49.2536909,-123.1009821
1-16-12 9:00 AM,900,THEFT BICYCLE UNDER $5000,1,1100 HORNBY ST,49.2794125,-123.1266385
1-16-12 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,700 W 7TH AVE,49.2650395,-123.1199121
1-17-12 2:23 PM,1423,THEFT BICYCLE UNDER $5000,2,1600 NAPIER ST,49.2748411,-123.0694267
1-17-12 8:02 PM,2002,THEFT BICYCLE UNDER $5000,2,1700 PARKER ST,49.2757478,-123.0694034
1-17-12 9:00 PM,2100,THEFT BICYCLE UNDER $5000,4,0 W 26TH AVE,49.249004,-123.181825
1-18-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,1000 W 58TH AVE,49.2181675,-123.1288381
1-18-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,1300 W 13TH AVE,49.2597402,-123.1337398
1-18-12 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,1700 W 10TH AVE,49.2626999,-123.1432149
1-18-12 9:30 PM,2130,THEFT BICYCLE UNDER $5000,4,700 W 7TH AVE,49.2650395,-123.1199121
1-19-12 1:00 PM,1300,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
1-19-12 5:00 PM,1700,THEFT BICYCLE UNDER $5000,2,100 W HASTINGS ST,49.2820148,-123.1073258
1-20-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,2700 W 6TH AVE,49.266593,-123.1664472
1-20-12 9:00 AM,900,THEFT BICYCLE UNDER $5000,2,300 HOMER ST,49.284046,-123.1099641
1-20-12 5:00 PM,1700,THEFT BICYCLE UNDER $5000,1,400 DAVIE ST,49.2752583,-123.1233055
1-20-12 5:14 PM,1714,THEFT BICYCLE UNDER $5000,4,2200 ALDER ST,49.2659982,-123.1312274
1-20-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,2,300 CARRALL ST,49.2824255,-123.1043335
1-20-12 6:30 PM,1830,THEFT BICYCLE UNDER $5000,4,1300 W 7TH AVE,49.2652677,-123.1337932
1-20-12 7:10 PM,1910,THEFT BICYCLE UNDER $5000,1,700 BEATTY ST,49.2786511,-123.1123569
1-22-12 6:35 PM,1835,THEFT BICYCLE UNDER $5000,2,100 E PENDER ST,49.2804197,-123.1021777
1-24-12 4:00 PM,1600,THEFT BICYCLE UNDER $5000,1,1000 BURRARD ST,49.2811755,-123.1259815
1-25-12 11:00 AM,1100,THEFT BICYCLE UNDER $5000,4,3800 W 38TH AVE,49.237571,-123.1786919
1-26-12 7:30 PM,1930,THEFT BICYCLE UNDER $5000,3,2400 E BROADWAY AVE,49.2620659,-123.0564073
1-27-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,1,ROBSON ST / SEYMOUR ST,49.2807281,-123.1188387
1-28-12 8:00 AM,800,THEFT BICYCLE UNDER $5000,2,ABBOTT ST / W PENDER ST,49.2810977,-123.1075616
1-29-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,2400 W BROADWAY AVE,49.263932,-123.1601483
1-30-12 7:30 AM,730,THEFT BICYCLE UNDER $5000,4,900 W 7TH AVE,49.2651242,-123.1243445
1-31-12 2:00 PM,1400,THEFT BICYCLE UNDER $5000,1,800 HOWE ST,49.2820049,-123.1208041
1-31-12 6:02 PM,1802,THEFT BICYCLE UNDER $5000,2,400 ALEXANDER ST,49.283999,-123.0953926
2002-01-12 0:00,0,THEFT BICYCLE UNDER $5000,4,3200 HEATHER ST,49.2570241,-123.1200868
2002-01-12 8:00,800,THEFT BICYCLE UNDER $5000,4,1100 W 12TH AVE,49.2606167,-123.1290926
2002-01-12 15:25,1525,THEFT BICYCLE UNDER $5000,2,HOMER ST / W CORDOVA ST,49.2840706,-123.109953
2002-01-12 18:00,1800,THEFT BICYCLE UNDER $5000,4,500 W 14TH AVE,49.2587284,-123.1151159
2002-01-12 19:00,1900,THEFT BICYCLE UNDER $5000,4,800 W 12TH AVE,49.260502,-123.1218318
2002-01-12 22:00,2200,THEFT BICYCLE UNDER $5000,4,0 W 12TH AVE,49.2602675,-123.10511
2002-01-12 23:00,2300,THEFT BICYCLE UNDER $5000,2,3600 E 2ND AVE,49.2685155,-123.0241477
2002-02-12 8:00,800,THEFT BICYCLE UNDER $5000,1,400 SEYMOUR ST,49.2846285,-123.1129172
2002-02-12 8:00,800,THEFT BICYCLE UNDER $5000,4,1400 LABURNUM ST,49.2735159,-123.1513493
2002-03-12 14:00,1400,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
2002-03-12 15:00,1500,THEFT BICYCLE UNDER $5000,1,2000 PENDRELL ST,49.2898786,-123.1437086
2002-03-12 18:00,1800,THEFT BICYCLE UNDER $5000,4,1500 W 4TH AVE,49.2679233,-123.1404347
2002-03-12 20:36,2036,THEFT BICYCLE UNDER $5000,4,3000 W 4TH AVE,49.2684141,-123.1720912
2002-03-12 22:30,2230,THEFT BICYCLE UNDER $5000,2,300 RAYMUR AVE,49.2820209,-123.0823802
2002-04-12 12:51,1251,THEFT BICYCLE OVER $5000,4,800 W BROADWAY AVE,49.263321,-123.1219436
2002-04-12 16:30,1630,THEFT BICYCLE UNDER $5000,1,GRANVILLE ST / W GEORGIA ST,49.2825018,-123.1181052
2002-04-12 19:30,1930,THEFT BICYCLE UNDER $5000,2,W HASTINGS ST / ABBOTT ST,49.282003,-123.107199
2002-05-12 14:49,1449,THEFT BICYCLE UNDER $5000,3,1700 E 10TH AVE,49.2613603,-123.0699672
2002-05-12 19:00,1900,THEFT BICYCLE UNDER $5000,1,1700 NELSON ST,49.2882522,-123.1369249
2002-06-12 0:09,9,THEFT BICYCLE UNDER $5000,1,700 W GEORGIA ST,49.2806956,-123.1185011
2002-06-12 16:00,1600,THEFT BICYCLE UNDER $5000,1,200 W PENDER ST,49.2812313,-123.1083844
2002-06-12 21:45,2145,THEFT BICYCLE UNDER $5000,4,500 W BROADWAY AVE,49.2631145,-123.1152982
2002-07-12 8:00,800,THEFT BICYCLE UNDER $5000,3,2200 E 33RD AVE,49.239782,-123.0608782
2002-07-12 18:00,1800,THEFT BICYCLE UNDER $5000,4,0 W 1ST AVE,49.2701772,-123.1046174
2002-07-12 18:00,1800,THEFT BICYCLE UNDER $5000,4,0 W 1ST AVE,49.2701772,-123.1046174
2002-08-12 9:00,900,THEFT BICYCLE UNDER $5000,1,900 W HASTINGS ST,49.2868008,-123.1162032
2002-08-12 13:00,1300,THEFT BICYCLE UNDER $5000,3,300 E 13TH AVE,49.2592742,-123.0985349
2002-08-12 15:00,1500,THEFT BICYCLE UNDER $5000,4,LAUREL ST / W BROADWAY AVE,49.263368,-123.1241716
2002-08-12 16:00,1600,THEFT BICYCLE UNDER $5000,2,HEATLEY AVE / KEEFER ST,49.2793137,-123.0897395
2002-09-12 13:00,1300,THEFT BICYCLE UNDER $5000,2,0 W PENDER ST,49.2805977,-123.1049393
2002-10-12 14:00,1400,THEFT BICYCLE UNDER $5000,2,100 WATER ST,49.2838562,-123.1065416
2002-11-12 1:52,152,THEFT BICYCLE UNDER $5000,2,0 W CORDOVA ST,49.2824868,-123.1044781
2002-11-12 3:50,350,THEFT BICYCLE UNDER $5000,2,500 ABBOTT ST,49.2810947,-123.1075438
2002-11-12 14:00,1400,THEFT BICYCLE UNDER $5000,1,1900 COMOX ST,49.2897136,-123.141332
2002-12-12 18:00,1800,THEFT BICYCLE UNDER $5000,1,1800 NELSON ST,49.2894201,-123.1387184
2002-12-12 18:30,1830,THEFT BICYCLE UNDER $5000,1,DAVIE ST / BURRARD ST,49.2790867,-123.1291853
2-13-12 9:00 AM,900,THEFT BICYCLE UNDER $5000,1,700 W GEORGIA ST,49.2806956,-123.1185011
2-13-12 9:00 AM,900,THEFT BICYCLE UNDER $5000,4,1600 W 12TH AVE,49.2608116,-123.140997
2-13-12 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,GRANVILLE ST / NELSON ST,49.2792581,-123.1230052
2-13-12 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,GRANVILLE ST / NELSON ST,49.2792581,-123.1230052
2-14-12 5:05 PM,1705,THEFT BICYCLE UNDER $5000,1,500 BEATTY ST,49.2811988,-123.1084768
2-14-12 8:06 PM,2006,THEFT BICYCLE UNDER $5000,4,2700 W 22ND AVE,49.2527684,-123.1653355
2-15-12 12:10 AM,10,THEFT BICYCLE UNDER $5000,2,300 E HASTINGS ST,49.2812844,-123.0973722
2-15-12 3:24 AM,324,THEFT BICYCLE UNDER $5000,1,1000 COMOX ST,49.2817994,-123.1291088
2-15-12 8:00 AM,800,THEFT BICYCLE UNDER $5000,3,3500 CROWLEY DR,49.2358781,-123.0289344
2-15-12 10:30 AM,1030,THEFT BICYCLE UNDER $5000,3,700 E 45TH AVE,49.2291822,-123.0915751
2-15-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,0 N TEMPLETON DR,49.2861609,-123.0596727
2-15-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,500 E 53RD AVE,49.2217948,-123.0940512
2-15-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,2600 BIRCH ST,49.2626365,-123.1337117
2-15-12 1:15 PM,1315,THEFT BICYCLE UNDER $5000,4,E 29TH AVE / FRASER ST,49.2447298,-123.090252
2-15-12 1:30 PM,1330,THEFT BICYCLE UNDER $5000,2,0 W HASTINGS ST,49.2815078,-123.104483
2-15-12 3:21 PM,1521,THEFT BICYCLE UNDER $5000,1,1700 COMOX ST,49.2877076,-123.1381933
2-16-12 8:00 AM,800,THEFT BICYCLE UNDER $5000,4,2600 W 10TH AVE,49.2631485,-123.1647642
2-17-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,3500 W BROADWAY AVE,49.2642947,-123.1817416
2-17-12 4:00 PM,1600,THEFT BICYCLE UNDER $5000,4,3800 ORTONA CRES,49.2669786,-123.1885678
2-17-12 6:40 PM,1840,THEFT BICYCLE UNDER $5000,3,0 KINGSWAY,49.26461,-123.10108
2-17-12 8:15 PM,2015,THEFT BICYCLE UNDER $5000,2,0 W HASTINGS ST,49.2815078,-123.104483
2-18-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,2100 W 10TH AVE,49.2628575,-123.1529538
2-18-12 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,1600 DURANLEAU ST,49.2717947,-123.1359892
2-19-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,3,1600 E 10TH AVE,49.2613806,-123.071441
2-19-12 4:00 AM,400,THEFT BICYCLE UNDER $5000,2,2600 WILLIAM ST,49.2741663,-123.0521562
2-19-12 5:12 AM,512,THEFT BICYCLE UNDER $5000,4,700 MILLYARD ST,49.2673,-123.12097
2-19-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,100 W 17TH AVE,49.2556987,-123.1072852
2-19-12 2:45 PM,1445,THEFT BICYCLE OVER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
2-19-12 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,500 W 14TH AVE,49.2587284,-123.1151159
2-19-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,500 W 14TH AVE,49.2587284,-123.1151159
2-20-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,3200 WOODLAND DR,49.2565153,-123.0742596
2-20-12 12:45 PM,1245,THEFT BICYCLE UNDER $5000,4,2700 LAUREL ST,49.2615307,-123.1253629
2-20-12 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,2400 MACDONALD ST,49.2653959,-123.1684221
2-20-12 5:30 PM,1730,THEFT BICYCLE UNDER $5000,1,500 W HASTINGS ST,49.2840565,-123.1119757
2-20-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,400 W GEORGIA ST,49.2809201,-123.1157113
2-20-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,600 W 45TH AVE,49.2302377,-123.1291531
2-21-12 12:56 AM,56,THEFT BICYCLE UNDER $5000,1,1100 JERVIS ST,49.2835051,-123.1338528
2-21-12 2:00 AM,200,THEFT BICYCLE UNDER $5000,4,1400 W 11TH AVE,49.2616618,-123.1361777
2-21-12 8:00 PM,2000,THEFT BICYCLE UNDER $5000,2,1200 SALSBURY DR,49.2738998,-123.0675753
2-22-12 12:00 AM,0,THEFT BICYCLE UNDER $5000,2,NANAIMO ST / E HASTINGS ST,49.2811693,-123.0566338
2-23-12 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,W 41ST AVE / WEST BLVD,49.23458,-123.155563
2-23-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,2100 TRAFALGAR ST,49.267458,-123.1645292
2-23-12 6:30 PM,1830,THEFT BICYCLE UNDER $5000,1,2000 PENDRELL ST,49.2898786,-123.1437086
2-24-12 4:00 AM,400,THEFT BICYCLE UNDER $5000,1,1700 NELSON ST,49.2882522,-123.1369249
2-24-12 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,2300 LAUREL ST,49.264255,-123.1241055
2-24-12 4:00 PM,1600,THEFT BICYCLE UNDER $5000,4,1100 W 11TH AVE,49.2615557,-123.1289203
2-25-12 2:00 AM,200,THEFT BICYCLE UNDER $5000,2,MAIN ST / E CORDOVA ST,49.2822863,-123.0996086
2-25-12 10:00 AM,1000,THEFT BICYCLE UNDER $5000,3,800 E 10TH AVE,49.2614975,-123.0869902
2-25-12 10:26 AM,1026,THEFT BICYCLE UNDER $5000,4,4400 PINE CRES,49.2465721,-123.1472724
2-26-12 10:00 AM,1000,THEFT BICYCLE UNDER $5000,3,200 E 15TH AVE,49.2575017,-123.1011544
2-26-12 5:00 PM,1700,THEFT BICYCLE UNDER $5000,1,1000 MAINLAND ST,49.2784999,-123.1156312
2-27-12 3:54 PM,1554,THEFT BICYCLE UNDER $5000,1,600 GRANVILLE ST,49.283576,-123.1165113
2-27-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,300 E 20TH AVE,49.2529373,-123.0986772
2-27-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,1200 W 10TH AVE,49.2625155,-123.1315043
2-27-12 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,HOMER ST / ROBSON ST,49.2794727,-123.1169048
2-28-12 8:00 AM,800,THEFT BICYCLE UNDER $5000,4,1100 W 13TH AVE,49.2596424,-123.1292488
2-28-12 5:00 PM,1700,THEFT BICYCLE UNDER $5000,2,1600 E 5TH AVE,49.2659842,-123.0713371
2-28-12 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,100 E 20TH AVE,49.2527229,-123.1029695
2-29-12 10:30 PM,2230,THEFT BICYCLE UNDER $5000,1,1000 CAMBIE ST,49.2752893,-123.1187856
2003-01-12 0:00,0,THEFT BICYCLE UNDER $5000,2,1400 CHARLES ST,49.2731038,-123.074426
2003-01-12 17:00,1700,THEFT BICYCLE UNDER $5000,4,1700 W 11TH AVE,49.2617902,-123.1435828
2003-02-12 16:00,1600,THEFT BICYCLE UNDER $5000,4,1500 W 11TH AVE,49.261708,-123.13875
2003-02-12 20:00,2000,THEFT BICYCLE UNDER $5000,1,900 LAGOON DR,49.2933506,-123.1393578
2003-03-12 0:00,0,THEFT BICYCLE UNDER $5000,4,2500 W 12TH AVE,49.2611568,-123.1623771
2003-03-12 16:30,1630,THEFT BICYCLE UNDER $5000,4,500 W 16TH AVE,49.2569015,-123.1156714
2003-03-12 20:00,2000,THEFT BICYCLE UNDER $5000,1,1000 COMOX ST,49.2817994,-123.1291088
2003-04-12 12:00,1200,THEFT BICYCLE UNDER $5000,3,1400 KINGSWAY,49.2481125,-122.7382022
2003-05-12 11:55,1155,THEFT BICYCLE UNDER $5000,2,2300 NANAIMO ST,49.2638828,-123.0565896
2003-05-12 16:00,1600,THEFT BICYCLE UNDER $5000,4,1700 W 11TH AVE,49.2617902,-123.1435828
2003-06-12 15:45,1545,THEFT BICYCLE UNDER $5000,4,1800 YORK AVE,49.2715495,-123.1464172
2003-06-12 18:00,1800,THEFT BICYCLE UNDER $5000,3,400 E 46TH AVE,49.2283617,-123.0972535
2003-06-12 18:00,1800,THEFT BICYCLE UNDER $5000,4,500 W 8TH AVE,49.2641093,-123.1149696
2003-06-12 18:15,1815,THEFT BICYCLE UNDER $5000,2,600 ABBOTT ST,49.2796864,-123.1075819
2003-06-12 19:13,1913,THEFT BICYCLE UNDER $5000,1,900 GRANVILLE ST,49.2801633,-123.1213717
2003-06-12 23:00,2300,THEFT BICYCLE UNDER $5000,4,5800 HIGHBURY ST,49.2338457,-123.1883959
2003-07-12 14:00,1400,THEFT BICYCLE UNDER $5000,1,1100 PACIFIC ST,49.2782267,-123.1343411
2003-07-12 16:00,1600,THEFT BICYCLE UNDER $5000,2,1600 NAPIER ST,49.2748411,-123.0694267
2003-08-12 8:45,845,THEFT BICYCLE UNDER $5000,2,300 VICTORIA DR,49.2821269,-123.065538
2003-08-12 14:30,1430,THEFT BICYCLE UNDER $5000,3,QUEBEC ST / E 3RD AVE,49.2682659,-123.102749
2003-08-12 17:30,1730,THEFT BICYCLE UNDER $5000,4,E BROADWAY AVE / ONTARIO ST,49.2630088,-123.104889
2003-10-12 0:00,0,THEFT BICYCLE UNDER $5000,4,1900 W 3RD AVE,49.2689182,-123.1478236
2003-11-12 12:00,1200,THEFT BICYCLE UNDER $5000,4,2400 HEATHER ST,49.2642575,-123.1198166
2003-11-12 17:00,1700,THEFT BICYCLE UNDER $5000,1,1000 PACIFIC BLVD,49.2740269,-123.1159512
2003-12-12 6:30,630,THEFT BICYCLE UNDER $5000,3,2000 SCOTIA ST,49.2673714,-123.0986943
2003-12-12 9:10,910,THEFT BICYCLE UNDER $5000,1,800 SMITHE ST,49.281314,-123.122857
2003-12-12 14:20,1420,THEFT BICYCLE UNDER $5000,4,100 W 49TH AVE,49.2257492,-123.1094354
3-13-12 1:42 AM,142,THEFT BICYCLE UNDER $5000,4,1800 MACDONALD ST,49.2701112,-123.168244
3-13-12 3:30 AM,330,THEFT BICYCLE UNDER $5000,1,1300 HARO ST,49.2863971,-123.1297543
3-13-12 5:10 PM,1710,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
3-13-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,800 W 6TH AVE,49.265922,-123.121862
3-13-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,900 W 14TH AVE,49.2586777,-123.1244623
3-13-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,1500 YEW ST,49.2725761,-123.1549578
3-13-12 7:45 PM,1945,THEFT BICYCLE UNDER $5000,1,400 W GEORGIA ST,49.2809201,-123.1157113
3-13-12 9:00 PM,2100,THEFT BICYCLE UNDER $5000,2,300 E HASTINGS ST,49.2812844,-123.0973722
3-14-12 5:00 PM,1700,THEFT BICYCLE UNDER $5000,3,800 E 6TH AVE,49.2652255,-123.087213
3-15-12 8:01 AM,801,THEFT BICYCLE UNDER $5000,1,1900 ALBERNI ST,49.2931588,-123.1358707
3-15-12 4:40 PM,1640,THEFT BICYCLE UNDER $5000,2,COLUMBIA ST / E HASTINGS ST,49.2813885,-123.1022635
3-15-12 5:00 PM,1700,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
3-15-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,2200 W 1ST AVE,49.2708319,-123.1551541
3-15-12 8:30 PM,2030,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
3-16-12 8:30 AM,830,THEFT BICYCLE UNDER $5000,1,1100 W PENDER ST,49.2875563,-123.1205657
3-16-12 9:00 AM,900,THEFT BICYCLE UNDER $5000,1,W PENDER ST / HOMER ST,49.282763,-123.1119162
3-16-12 4:17 PM,1617,THEFT BICYCLE UNDER $5000,1,1000 EXPO BLVD,49.2764234,-123.1139765
3-16-12 5:26 PM,1726,THEFT BICYCLE UNDER $5000,4,8400 FREMLIN ST,49.2099988,-123.1274134
3-16-12 8:30 PM,2030,THEFT BICYCLE UNDER $5000,4,W 1ST AVE / CYPRESS ST,49.2706989,-123.1478675
3-16-12 11:00 PM,2300,THEFT BICYCLE UNDER $5000,3,300 E 7TH AVE,49.2645594,-123.0988001
3-17-12 3:00 AM,300,THEFT BICYCLE UNDER $5000,3,1600 KINGSWAY,49.2511833,-122.7586836
3-17-12 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,500 W 14TH AVE,49.2587284,-123.1151159
3-17-12 6:30 PM,1830,THEFT BICYCLE UNDER $5000,1,600 GRANVILLE ST,49.283576,-123.1165113
3-17-12 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,100 E 18TH AVE,49.2546391,-123.1033384
3-18-12 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,300 E 33RD AVE,49.2404506,-123.0987182
3-18-12 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,1100 W 8TH AVE,49.2643403,-123.1290702
3-19-12 8:30 AM,830,THEFT BICYCLE UNDER $5000,1,700 W HASTINGS ST,49.285265,-123.1138271
3-19-12 9:00 AM,900,THEFT BICYCLE UNDER $5000,3,100 E 16TH AVE,49.2565942,-123.1031401
3-19-12 2:11 PM,1411,THEFT BICYCLE UNDER $5000,4,8700 MONTCALM ST,49.2070032,-123.1361608
